Country Name,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Timor-Leste,3.567,3.62,3.67,4.034,3.448,3.4,3.624,3.557,3.512,3.466,3.521,3.353,3.321,3.313,3.3,3.549,3.777,4.014,4.213,4.451,4.66,4.749,4.718,4.452,4.804,4.975,4.864
Middle East & North Africa (IDA & IBRD countries),12.25297758,12.00736777,12.19056749,12.50868827,13.13947776,13.12217223,13.18173418,12.80055894,11.48267981,11.73313304,10.987087,10.50513735,10.2585625,10.42485426,10.68618174,11.44127811,11.66221181,11.39801459,11.56341773,11.83175768,11.95777065,11.94734939,11.56204705,10.77666537,11.27290051,11.26701505,11.0627457
Tonga,2.504,2.915,3.251,3.576,4.103,4.328,4.639,5.18,4.051,2.502,1.09,1.183,1.212,1.479,1.467,1.453,1.661,1.768,1.826,1.941,1.904,2.074,2.25,2.244,2.654,2.669,3.011
South Asia (IDA & IBRD),6.292098654,6.361844282,6.524146391,6.705768792,6.74920996,6.911586875,7.053528941,7.272928852,7.389762099,7.499249201,7.361908097,7.316339886,7.208892474,7.286736502,7.071689426,6.983516116,7.051179613,7.137701737,6.967700153,7.096895992,7.063445936,6.998482765,6.950700159,6.197325053,9.253801146,7.296216756,6.981140624
Sub-Saharan Africa (IDA & IBRD countries),6.032802149,6.068859695,6.062266587,6.105130795,6.070346696,5.983969785,5.905859221,5.852673534,5.705954279,5.59549975,5.53491013,5.474596653,5.451311604,5.508183737,5.909842185,5.759908063,5.692640373,5.520004664,5.614791817,5.805729466,5.850597219,5.914793048,5.915200842,6.066772174,6.627844888,6.798443188,6.747197151
Trinidad and Tobago,16.25,15.01,14.21,13.12,12.1,10.88,10.39,10.48,8.33,7.95,6.27,5.54,4.63,5.28,4.03,3.43,3.72,2.68,2.48,2.43,3.21,3.309,3.405,3.52,4.21,4.45,3.982
Tunisia,15.847,15.94,15.608,15.21,14.94,14.4,14.55,14.51,14.23,12.87,12.51,12.36,12.44,13.29,13.05,18.33,17.63,15.93,14.26,15.16,15.56,15.33,15.46,15.13,16.373,16.264,16.124
Turkiye,6.63,6.84,6.89,7.69,6.5,8.38,10.36,10.54,10.84,10.64,8.72,8.87,9.71,12.55,10.66,8.8,8.15,8.73,9.88,10.24,10.84,10.82,10.89,13.67,13.11,11.98,10.03
Tuvalu,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,3.281,3.249,3.193,3.117,3.072,2.99,3.031,3.103,3.151,3.216,3.3,3.024,2.77,2.5,2.99,3.47,3.256,2.93,2.12,2.144,2.151,2.168,2.203,2.214,2.78,2.74,2.762
Uganda,3.36,3.449,3.475,3.442,3.552,3.539,3.5,3.6,2.746,1.9,2.276,2.724,3.143,3.6,3.587,3.491,3.55,1.91,2.323,2.749,3.183,3.64,3.571,3.554,4.511,4.295,4.28
Ukraine,7.65,8.93,11.32,11.86,11.71,11.06,10.14,9.06,8.59,7.18,6.81,6.35,6.36,8.84,8.1,7.85,7.53,7.17,9.27,9.14,9.35,9.5,8.8,8.19,9.48,9.83,
Upper middle income,5.09871347,5.240272678,5.526726742,5.751830007,5.51064124,5.729983784,6.029273123,6.20326259,6.082708481,6.061394122,5.813498459,5.663106359,5.677923845,6.049734651,5.704199656,5.516797472,5.365001498,5.373922834,5.354554172,5.568011,5.77675314,5.73660744,5.663573804,5.803625232,6.519210794,6.091306166,5.8283276
Uruguay,11.93,11.44,9.36,10.47,12.63,15.05,16.65,16.66,12.98,12.01,10.84,9.4,8.03,7.74,7.16,6.31,6.45,6.44,6.55,7.49,7.84,7.89,8.34,8.73,10.33,9.29,7.841
United States,5.45,5,4.51,4.22,3.99,4.73,5.78,5.99,5.53,5.08,4.62,4.62,5.78,9.25,9.63,8.95,8.07,7.37,6.17,5.28,4.87,4.36,3.9,3.67,8.05,5.35,3.611
Uzbekistan,10.7,10.9,13.3,13.3,12.211,11.181,10.113,9.072,8.171,7.071,6.012,4.99,4.89,5.04,5.36,4.96,4.87,4.86,5.09,5.15,5.16,5.83,5.856,5.861,5.29,6.017,6.006
St. Vincent and the Grenadines,20.395,20.471,20.596,20.781,20.958,21.1,20.629,20.26,20.037,19.757,19.278,19.071,18.79,18.917,18.977,18.919,18.893,18.905,18.948,18.969,18.978,19.028,19.02,19.09,20.55,20.398,18.975
"Venezuela, RB",11.77,11.16,11.15,14.53,13.99,13.04,16.17,16.78,15.07,10.66,8.61,7.28,6.25,6.1,7.11,6.9,6.6,7.54,6.865,6.077,5.32,5.05,5.02,5.092,7.53,6.471,5.328
British Virgin Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),11.734,11.543,11.3,10.923,10.5,10.6,10.837,11.164,10.844,10.769,10.228,10.024,10.112,11.406,11.55,11.826,11.91,12.402,12.475,12.258,12.354,12.053,12.245,12.35,13.255,13.173,12.382
Viet Nam,1.93,2.87,2.29,2.33,2.26,2.76,2.12,2.25,2.14,2.094,2.086,2.03,1.927,1.74,1.11,1,1.03,1.32,1.26,1.85,1.85,1.87,1.16,1.68,2.1,2.38,1.923
Vanuatu,1.773,1.719,1.808,1.832,1.708,1.932,1.983,1.753,1.763,1.737,1.672,1.799,1.741,1.804,1.85,1.801,1.849,1.859,1.792,1.855,1.749,1.71,1.784,1.757,2.017,2.118,2.089
World,5.881647437,5.920920638,6.092633107,6.233895568,6.07109561,6.179645013,6.423977315,6.541301931,6.415078928,6.337354311,6.063915595,5.85074573,5.86949055,6.460703319,6.345865857,6.191797312,6.138763707,6.116123352,5.980933284,6.010181804,6.002211539,5.872597066,5.698209989,5.542306105,6.897756709,6.201248479,5.772927019
Samoa,3.475,3.909,4.18,4.485,4.664,4.96,5.099,5.159,5.22,5.297,5.426,5.359,5.584,5.836,5.731,5.68,8.75,8.661,8.72,8.763,8.819,9.4,9.472,9.147,9.793,9.91,10.313
Kosovo,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Yemen, Rep.",9.595,10.206,10.814,11.46,11.558,11.718,11.845,11.977,12.103,12.21,12.371,12.498,12.623,12.75,12.826,13.249,13.165,13.264,13.47,13.783,13.407,13.25,13.076,12.978,13.575,13.887,13.59
South Africa,20.627,20.595,20.573,20.419,20.266,20.217,20.088,20.015,19.866,19.744,19.635,19.543,19.51,20.51,23.18,21.42,21.79,22.04,22.61,22.87,24.02,23.99,24.22,25.54,24.34,28.77,29.806
Zambia,15.3,13.638,12,12.411,12.93,13.503,14.131,14.686,15.294,15.9,13.235,10.576,7.93,10.56,13.19,10.585,7.85,8.005,8.133,8.28,8.393,8.52,5.03,5.54,6.03,6.22,6.131
Zimbabwe,6.236,6.93,6.453,6,5.688,5.34,5.069,4.774,4.39,4.546,4.692,4.848,5.075,5.077,5.189,5.37,5.139,4.994,4.77,5.282,5.796,6.279,6.784,7.37,7.898,8.067,7.945
