Country Name,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Euro area,32.60659168,43.58895262,39.74515736,75.30887216,79.9005971,63.8963317,47.10719813,54.62656562,57.24802822,59.72912671,76.83029429,80.30550716,36.24949971,52.93599191,52.30396654,40.69658838,49.93579265,60.11702965,53.36759457,64.94464801,63.82423174,77.4160246,54.53279112,,,,
Eritrea,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,37.5089136,49.21100056,64.94719078,67.86816047,84.26641618,74.57483205,65.12240306,80.02756516,87.99100943,83.20163173,104.9600423,122.1052123,58.11468262,96.1828034,82.3864865,69.62789505,75.11514588,82.36779919,72.37926409,65.81011597,57.11551941,67.68252356,50.90311513,57.18097772,59.39734866,,
Estonia,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ethiopia,,,,,,,,,,,,,,,,,,,,,,,,,,,
European Union,33.79756584,44.74208812,41.1034274,74.54245501,78.45958144,62.32214017,45.89565683,53.69081104,55.44348363,57.53662412,73.99521013,77.47446995,34.53572707,51.26159587,50.79931921,39.31578339,49.05698083,58.1416546,51.41013873,61.55816375,60.64191538,73.45304113,51.47346173,,,,
Fragile and conflict affected situations,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finland,31.45087392,39.91232452,72.15697168,30.16630054,26.30234891,15.74233061,10.8810361,10.93099404,10.30199883,,,,,,,,,,,,,,,,,,
Fiji,,,,,,,,,,,,,,,,,,,,,,,,,,,
France,36.4903401,46.41831859,10.05587194,100.6563333,105.9308807,85.26525185,64.40715444,73.51002512,73.55563658,80.04356158,104.6418387,102.9974527,50.24758456,72.05724918,72.26387974,54.2363527,67.37741798,81.83449308,73.03647536,85.61524406,87.30601392,105.9404457,84.77200972,,,,
Faroe Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",,,,,,,,,,,,,,,,,,,,,,,,,,,
Gabon,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,120.5390761,132.5024241,138.9404373,175.0658944,154.7245498,130.2864153,103.9459766,118.0780282,116.2873782,120.250333,139.6138106,124.4604168,63.77229014,115.8984563,108.1029851,110.0771247,121.5933143,141.7268351,116.5165886,,,,,,,,
Georgia,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ghana,23.92314981,16.39061614,18.5377864,11.92001672,10.03441672,5.268235152,5.6761072,8.384949295,5.40454244,5.67728715,3.63896879,9.671958749,9.917856239,9.317233244,9.154983331,7.87689998,,,,,,,,,13.20248617,,
Gibraltar,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gambia, The",,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea-Bissau,,,,,,,,,,,,,,,,,,,,,,,,,,,
Equatorial Guinea,,,,,,,,,,,,,,,,,,,,,,,,,,,
