Country Name,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Costa Rica,17.51145248,13.24804408,11.65929977,10.04528173,10.96154966,11.25561571,9.167520485,9.447580916,12.31481502,13.79829491,11.47059681,9.357244564,13.42446355,7.842701677,5.662757084,4.87799831,4.495453144,5.231336142,4.519200985,0.801982005,-0.017478851,1.62590693,2.221114615,2.096046353,0.724911478,1.726477551,8.274774902
Caribbean small states,2.23636304,2.99598403,2.698602959,2.621395246,2.435813035,2.627413142,2.173577925,2.235436644,2.394109821,3.733429165,4.25195322,4.034229829,8.033273277,0.421539126,3.370025402,3.456749672,2.598444141,1.10698554,1.201399645,-0.843826985,0.663427168,1.880384402,1.245000409,1.215949456,0.079977871,2.410703122,6.115055501
Cuba,,,,,,,,,,,,,,,,,,,,,,,,,,,
Curacao,,,,,,1.792828685,0.391389432,1.633713914,1.379121381,4.117117117,3.114995241,2.995720399,6.876323937,1.753316054,2.779442613,2.332531526,3.183987463,1.332320862,1.498739696,-0.47654205,-0.047207985,1.585588017,2.583687566,2.622207834,,,
Cayman Islands,,,,,,,,,,,,,,,0.276140862,1.325435758,1.188948452,2.160611468,1.273979115,-2.347527702,-0.625258359,,,,,,
Cyprus,2.978924865,3.605344444,2.227707327,1.63,4.141657647,1.973041917,2.801155052,4.139065387,2.286217068,2.560161323,2.30468733,2.372651837,4.669008419,0.326276652,2.430040841,3.289449396,2.3890541,-0.399357676,-1.354988854,-2.096997691,-1.429166667,0.531766496,1.435491195,0.250370997,-0.638422798,2.446088672,8.39548298
Czechia,8.758774729,8.596156667,10.69836553,2.135448444,3.775388292,4.66267557,1.90298097,0.118739206,2.760107817,1.857097891,2.533992583,2.853124372,6.358663802,1.019377353,1.472727273,1.917219136,3.287623066,1.438297872,0.34398859,0.309364548,0.683504209,2.450533985,2.149494949,2.847875959,3.161295285,3.839844915,15.10016515
Germany,1.44972702,1.939371989,0.911183535,0.585433064,1.440268387,1.983857313,1.420806156,1.034222186,1.665736967,1.546911148,1.577426428,2.298344007,2.628379816,0.312739007,1.103810378,2.075172837,2.008488848,1.504723303,0.906794,0.514426137,0.491747008,1.509494851,1.732168798,1.445659769,0.144877926,3.066666667,6.872574386
Djibouti,,,,,,1.74665225,0.637619554,1.981967346,3.122262047,3.104966401,3.483406997,4.965976546,11.95862069,1.675495873,3.950078759,5.068713948,3.731209508,2.706032429,1.341864943,-0.847389734,2.738412087,0.568112117,0.14797085,3.319253727,1.777407838,1.181917753,5.17980848
Dominica,1.677164505,2.436297155,0.999147458,1.179477874,0.856946805,1.303894035,0.17005533,1.453368004,2.394109821,1.681900799,2.202391326,3.632221293,6.359921833,0.006263571,2.999366305,1.131231365,1.356771478,-0.046411647,0.799250373,-0.843826985,0.141816226,0.296252889,0.989191119,1.504623539,-0.727116413,,
