Country Name,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Brunei Darussalam,41.31429364,35.49306725,33.80530973,21.38001796,12.95766109,14.63579498,21.19596867,14.98378305,13.43154666,11.35449511,10.46538424,12.9940136,13.67248589,17.54882681,23.53130016,25.91511823,32.76573259,39.45845665,27.27616832,35.02643717,34.36787148,34.58752247,40.89139978,38.50702739,40.37762875,31.08439132,25.67803335
Bhutan,37.75735903,32.67821892,34.17130444,40.03437752,52.19694446,61.64682576,62.80975481,61.0693806,65.12796051,53.03423311,47.50258375,32.84544123,42.62705657,47.09607088,61.93963581,69.57143057,69.39482085,47.34078593,54.78617303,55.69527043,56.55606542,54.26419904,53.60364349,45.79967641,38.57053682,43.98970182,
Botswana,23.01348442,26.17335414,28.11252717,26.67991515,25.14247788,25.91849909,27.47239656,28.01585283,27.84177356,25.33981253,20.26153137,24.56792259,25.38575028,28.33510353,26.76489412,30.19829213,31.46583173,27.58975352,25.43543744,27.10328568,24.51917227,24.17917645,26.3934732,28.84966512,27.63074699,26.41252926,24.28441749
Central African Republic,6.696014649,7.838583965,8.249939108,12.9619644,11.07229594,10.24082921,9.624946666,6.404792507,6.812138026,9.864817356,10.23421102,10.68724058,12.72838729,12.92174239,16.13642323,13.4133986,10.76960051,6.349848525,21.15590576,20.57277537,20.87763843,24.23802733,16.39798,14.38813,18.29877,15.72306,14.93227
Canada,18.80676968,20.300145,20.55491585,20.19035298,19.59933566,20.15176469,19.97491805,20.01240096,20.87459685,21.83742938,22.88520314,23.33899573,23.46901704,22.30696975,23.46123696,23.5104954,24.49418648,24.18721208,24.38932937,23.85058193,22.77237646,22.69633255,22.67609023,22.57997729,23.52072539,24.00911214,23.10132985
Central Europe and the Baltics,23.24860269,24.48005149,25.09423673,24.8411521,24.4492031,23.53960889,22.68536834,22.771773,22.92221013,23.52084856,24.69557669,27.10692585,27.39388879,23.58558781,21.92031162,22.45981102,21.83122982,21.31324566,21.73749253,22.31338421,20.54564278,20.53780077,21.35879641,22.07363087,21.78407153,21.1937515,21.49133786
Switzerland,25.60227504,25.67863687,26.82017785,27.25403898,27.512043,26.8655928,27.07893441,26.53006491,27.31186451,27.26299806,27.06025537,27.20725767,26.73427236,25.21485167,25.18862901,25.51884898,26.26890324,26.22760289,26.41818989,26.41120411,26.49981682,27.14888895,26.60269394,26.62220419,26.9939096,26.33656978,26.25045893
Channel Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,27.89725814,28.6348402,27.57859246,22.41246435,22.04308336,22.48808088,22.2745049,22.08962725,21.39857928,23.36879522,21.06470602,21.97984327,26.8810653,24.1203156,23.0154606,24.72039221,26.75266241,26.34868281,25.47354032,25.47037104,24.12919762,22.25766463,23.04979265,24.52203198,22.54683427,23.14340852,24.82802778
China,31.64200474,31.0030962,32.88259458,32.53712589,32.57741759,33.45352637,35.05836605,38.25768533,39.52966373,39.42581557,38.7254881,37.89246834,39.06117809,43.81157102,43.92930477,43.86136146,44.24983199,44.51876555,43.8560937,42.09432828,41.55236492,41.8611853,42.84303114,42.82258435,42.48607855,41.95125398,41.97277344
Cote d'Ivoire,19.19350525,18.0276618,18.20578677,19.26633436,16.36206805,15.34076825,15.45886395,12.8438508,13.49333136,13.73747376,14.2436392,16.69714714,16.11778346,16.10816078,20.70317397,17.84705923,17.11227154,20.73120222,22.47607017,23.5616685,23.2965013,21.91091875,22.46655036,21.19664356,23.98212512,23.95323327,25.1027664
