Year,Month,Month year,Rolling Mean,GEPU_current,GEPU_ppp,Australia,Brazil,Canada,Chile,Hybrid China,Colombia,France,Germany,Greece,India,Ireland,Italy,Japan,Korea,Netherlands,Russia,Spain,Singapore,UK,US,SCMP China,Mainland China,Sweden,Mexico
2003,7,,,79.82645465,79.8319015,60.7430924,89.61537837,76.99553608,92.87343597,97.22044181,54.9340666,90.50466993,59.33775041,78.58704288,63.98773988,93.08079648,95.04330579,84.81721412,109.2784882,88.11737471,70.33056111,91.59559631,80.76507509,73.56978874,103.7482471,92.37224852,85.33410614,104.1298003,112.1521863
2003,8,,,69.01383508,70.37350942,39.28984114,136.3225239,61.89989515,82.87068939,79.75952898,69.34112962,30.62036753,59.89029266,78.94314776,59.84916548,72.61797271,79.42846607,68.07179398,94.96537781,65.79321226,59.1858864,78.77227783,68.34901477,90.7435747,91.71417654,89.33422255,61.09827881,89.05272235,113.3559914
2003,9,,,81.50754179,78.69515578,49.09206987,54.87195932,71.95837556,77.12237549,89.02926574,78.15045581,95.08572424,89.45635686,107.0609543,53.42519631,88.54263493,88.49612964,88.86823585,77.55467987,96.70177423,62.63548409,88.26129913,79.77599373,58.7257282,109.55396,127.821267,49.72216012,74.63010637,101.9169368
2003,10,,,76.19229813,78.16780493,37.67953455,125.5422643,85.79252324,57.87240601,88.45387995,87.89272465,80.04882988,87.12670456,91.10837929,64.7146398,101.9578638,102.5852995,98.70453259,153.1712036,73.97688304,96.2727211,86.33527374,78.87981628,73.45626964,78.58598676,106.5136359,62.86618255,73.39775468,80.29391427
2003,11,,,72.8774818,73.43035391,58.20103635,223.9584322,82.73161517,52.60788727,42.12365086,88.37647864,78.83217927,106.2877881,110.1547882,40.53714378,90.51339219,82.61743143,83.10643129,111.3070831,66.01341836,107.1847115,93.20716095,67.61105189,75.54927947,78.69609964,37.15930599,38.85626513,67.25315652,158.1244319
2003,12,,,70.91938595,70.50615839,55.35951752,84.59812616,55.9457554,82.26635742,77.87219052,66.70353929,75.70652768,61.57172266,93.88328247,42.95920976,97.78195498,94.4500587,67.13758189,96.78128052,87.79089806,78.41302713,91.28174591,70.03370394,80.86126017,90.34358991,97.1357297,53.13373679,65.6528371,235.2699665
2004,1,,,72.40731247,76.88260186,54.24925103,134.2073002,56.39821725,67.66300201,81.45267815,79.46610259,76.26369945,59.47798619,100.4193649,77.3104937,72.6510787,92.18943691,72.64350276,145.8215332,61.11752356,124.4262417,83.77072144,74.36208239,65.19388709,88.27759573,101.158403,55.86837054,75.28810144,130.3476793
2004,2,,,71.0899268,76.38819083,62.6532807,255.6013931,77.56686136,65.7851944,58.83413855,79.66138347,51.8210771,83.92587114,88.79695541,82.81783571,49.16246834,73.69560899,64.60624388,77.06148529,50.88535191,109.1451054,89.25048828,66.11666194,68.73472375,88.90148508,46.90383033,57.55554258,77.08092607,86.73388297
2004,3,,,78.14514596,75.28352529,45.4590949,89.18522455,68.0352165,120.2534866,69.23169211,71.09888214,156.4485588,117.3388102,90.26795116,24.9398238,61.66591511,134.7138761,67.74189957,180.116394,80.63910839,77.43811567,71.30262756,77.70974074,77.10776684,84.3308961,85.35299326,47.8987523,75.4156344,86.36825952
2004,4,,,75.70402551,75.70334011,42.78044598,110.4618825,55.97212584,57.82043457,58.10706557,55.37753597,169.8411116,104.8796042,92.15784854,73.95040995,63.83342324,107.2369831,73.7615552,141.3205719,47.2602086,110.5964788,82.53748322,72.68908776,78.17435824,79.7269195,43.16582583,58.92070524,88.0851172,80.9578834
2004,5,,,90.56077671,97.89105957,89.2201121,125.354045,80.09577871,110.8231888,85.09083197,70.66780181,170.883036,126.7874702,115.3012555,229.6328391,41.31042834,91.05515259,75.88677725,205.3589478,65.92569548,88.85319472,86.30039978,95.3071326,87.14657504,97.20803838,137.9872048,37.12159777,69.42848687,131.658774
2004,6,,,76.65121135,76.03463603,46.38174853,136.056788,71.9415354,75.59580994,59.86657011,52.91674228,128.3917589,104.7889538,83.76631497,48.42130502,41.90517467,104.1845824,82.85420669,95.58273315,81.23734496,116.6262829,94.50663757,71.93974852,69.11718382,85.2744896,59.12108566,51.07455418,71.20591948,57.19775308
2004,7,,,73.7633728,69.97206324,41.227394,52.62700111,60.72384716,82.30042267,53.6230346,51.87714438,99.18595922,57.15773499,73.49641372,47.16453172,113.6743998,168.2373287,80.02228466,103.6414032,61.90151397,75.10518896,90.30413055,69.28429587,80.45660215,88.95650112,50.48695982,47.37072801,75.29735789,96.35328111
2004,8,,,68.74176642,68.1284322,70.7429881,61.80542242,72.17056904,69.00087738,68.03131521,67.90141235,99.52498682,60.64183773,95.49720963,83.19060109,82.38859564,76.95778876,67.78638618,132.9512634,72.38154933,36.51833914,69.51374054,72.12897007,80.71108543,84.44987825,88.03998116,44.32878307,87.34436214,64.06902038
2004,9,,,79.07553588,75.92647858,61.05321971,103.2236395,73.89448692,67.72772217,63.3051445,44.74093433,143.2897564,65.45806272,104.7098288,41.4608689,23.9873773,92.83444123,64.62916437,120.3370361,107.4996105,64.54100168,86.81231689,76.20164382,78.46118457,108.5095799,92.03104814,34.60433438,71.53098283,43.78815354
2004,10,,,88.53342267,88.49766193,88.76465827,137.2549625,62.54638472,55.49454498,88.24176447,57.94646581,122.1546749,115.9843687,130.2414374,86.20778512,111.5967375,96.10472156,63.71794281,137.2985229,67.59864588,56.45822125,81.75411224,88.70832773,94.68281079,118.3414529,107.5005279,61.89868006,68.69717418,110.6226068
2004,11,,,84.18438437,81.26170539,43.54796474,138.5939775,89.41200462,73.3192749,73.51311631,95.02759683,195.9334152,68.12167174,87.58476224,50.96367816,115.8940701,133.1645821,68.75631485,145.2265167,70.38909483,39.24857083,84.23361969,80.45294376,128.9797568,96.69576749,93.99049859,48.65249522,73.3630937,122.5159146
2004,12,,,65.01052218,66.27705702,43.84722236,46.25789655,47.26328051,71.69298553,91.13693674,86.63694432,110.0841253,54.96220545,124.7085533,50.82652328,54.69245513,103.2715253,79.51327482,93.9343338,61.70894989,81.47636222,70.70520782,67.36144304,76.1602223,66.53287701,96.87821186,73.23189522,71.49053938,114.9623756
2005,1,,,57.63362504,63.18132763,34.65775294,120.5707071,45.85582058,68.86462402,65.62433213,54.70085286,65.62034219,48.3798374,108.6558116,52.30633057,25.80522081,65.03635843,52.89083361,107.9838181,54.46411695,175.2454409,65.31719208,56.47807381,49.03665476,66.73432811,75.73043972,48.80532803,61.95293319,109.5414983
2005,2,,,54.24869848,55.56008952,32.41052199,96.10476784,40.44013397,65.25868988,40.65789199,58.34203386,90.66367573,53.1624311,89.08405094,60.79928444,127.7845731,89.3512542,70.79467833,49.75831223,55.71896947,112.5640192,73.1854248,50.50196335,57.14406705,51.69568735,32.59744614,39.65326665,59.62589323,61.47756669
2005,3,,,54.15100892,57.9841206,34.38712096,133.3112475,43.26982756,72.57495117,70.72127718,59.48715115,107.5706216,40.66995724,83.07676784,38.82534694,22.96586556,103.4614219,50.36301604,59.18797684,58.5679033,107.5473404,69.8950882,51.64335622,74.8757152,49.30863987,99.00125034,41.16379089,58.99064003,46.8677426
2005,4,,,68.27517106,70.76406966,69.64506041,118.1484807,90.73813287,55.72004318,74.93721347,65.81208689,117.0465663,34.60283564,105.6661361,90.29830171,89.20242996,103.6412749,70.66045655,47.20574188,49.75635046,75.75196752,68.86882019,65.52434537,82.2506791,78.39587328,50.3678868,79.47127508,71.491205,165.1391041
2005,5,,,69.26779644,68.01494303,54.80335195,136.5407797,96.50500646,59.25642395,61.88648042,81.41293827,149.0582621,66.39904964,87.97793143,60.1220697,80.5741588,104.2521326,70.31707234,68.58766174,64.77348146,32.71544969,75.66001892,65.25061551,79.3329937,75.09076519,105.3501677,23.71642907,71.81225804,87.64536664
2005,6,,,70.33364177,69.54427135,28.88613045,136.4424782,61.12974642,68.23009491,49.94931469,92.25818301,117.7484239,95.04406017,89.32432448,63.02026582,71.94588764,87.67657005,66.01062058,50.87404633,88.76598162,85.24398371,83.55295563,63.0589197,86.56476047,82.00558946,42.9722571,46.79182074,68.57465166,54.37202579
2005,7,,,61.34140124,60.45897421,44.31269293,88.54128791,59.3229894,56.66923141,56.54602449,68.58719405,101.2715154,80.35967703,76.45739447,66.4270094,50.78398379,81.49494187,59.69468901,74.23232269,63.03398383,26.12307094,70.46212769,59.85441469,64.4383183,71.93954706,35.5552118,61.57892682,71.79633705,86.16555725
2005,8,,,61.78013009,62.80880518,37.9139561,155.4833064,54.65927762,61.35511398,80.25153058,69.27766916,85.01700717,68.51801349,79.63436946,30.69375219,54.23179892,90.10993817,88.72359779,50.9499321,92.44889081,49.51333297,57.76059341,63.01691443,63.62026739,59.61723244,92.99913857,59.42799789,76.33384356,74.61248056
2005,9,,,93.38001846,89.30468685,46.43434341,90.69683853,72.60363358,63.08409119,76.44193781,69.27766916,156.9485913,202.5643347,79.7410468,31.90440237,118.4921861,136.1019218,65.67038794,86.64985657,136.3877715,138.8449575,78.24829865,86.20494863,120.4776571,105.7698564,68.26113608,69.96823336,58.25895535,64.46264951
2005,10,,,64.29300918,64.36408248,49.82825995,61.16956416,80.48522832,49.46609879,49.26285349,60.4236451,62.82376911,83.17199665,87.63689234,51.63887436,25.25917596,55.54082164,66.10253838,86.60930634,51.30233013,141.338362,89.1936264,60.16348166,68.67493245,79.82999973,32.7294774,52.49449423,61.44609497,101.8532586
2005,11,,,67.17637762,65.88240775,48.89610732,152.598293,81.47584598,51.3735733,61.60445234,106.0435207,85.19086769,140.0655421,79.73137414,33.00722121,124.6949461,74.49594716,78.68914196,62.46623611,63.21951169,55.57432159,102.5560226,64.34754282,83.49024957,60.06785223,86.7579808,35.51594974,65.08254931,52.53546093
2005,12,,,61.1205272,63.83477558,34.27006938,153.8855485,49.71947591,88.41777802,67.73635451,83.49745363,53.46963973,63.61540505,75.22750125,42.34654209,81.81755416,71.64258995,66.82918171,79.16999817,91.42629886,96.36314144,81.38726807,60.36637059,52.24917122,70.02675641,57.22021085,64.14776984,57.2362902,64.66318541
2006,1,,,68.66971635,72.85169483,38.33622187,140.0521742,70.63406235,94.57173157,101.6718379,94.16707056,78.60295305,88.12340394,70.49065229,39.99015071,100.2856345,94.97697757,68.70627573,76.67048645,62.97193979,104.8241912,79.99264526,69.12812262,41.81970442,75.07923787,83.60843849,97.78352513,86.24548889,70.89008637
2006,2,,,57.72623396,57.69365004,47.41277997,41.44294821,81.58020478,40.50773239,70.57936579,68.88647082,55.29086298,76.18671685,61.7892392,31.37342935,74.35443421,43.25146122,56.95717053,82.13278198,42.52655622,79.35954425,83.89810181,58.26333776,68.73345451,69.49174528,64.71510304,63.49165087,78.1879327,31.33762761
2006,3,,,58.53213246,60.5634269,31.84278255,126.2055064,61.46332769,66.33802795,73.56331961,41.07385309,68.94371129,94.21290379,73.39260977,32.26818076,65.62081166,73.51680321,73.25903418,63.84933472,72.21110867,94.5112991,68.02899933,58.43205483,50.96133686,55.00807288,84.22509569,55.14808161,63.76049365,72.82233934
2006,4,,,72.7804749,76.1107537,37.91341822,80.2667021,61.71460453,51.943573,97.92610065,117.8417107,103.3140093,79.12750266,72.5645019,37.32506824,124.8854991,113.6910988,71.3701206,85.36317444,63.23972796,162.1650708,81.18945313,71.37037716,56.40462404,81.65172365,133.5047002,59.35218542,58.05703188,62.48423483
2006,5,,,63.02699375,62.77370557,60.7423514,95.08019675,61.25886449,82.82527161,54.10162612,87.47773479,88.35649546,71.28854596,90.40781698,39.59400295,23.81264016,58.35718186,66.00208527,84.96298218,64.86724958,116.8075908,86.23274231,59.83776655,98.10707277,67.80979905,66.02269538,37.87595456,74.89321156,75.97655326
2006,6,,,73.1705215,74.57918037,50.01697171,142.3168477,61.30359862,97.46126556,79.80170497,138.2240247,96.58041983,105.8366317,83.88018587,53.54390267,68.24845444,61.92200756,70.01439194,111.2031555,43.09577917,91.25888597,78.82910156,72.26723377,94.18513113,82.58628252,110.9243461,46.96744424,66.1666264,107.5169585
2006,7,,,67.51076835,67.0087084,48.19217083,75.04366314,58.82195732,88.42459106,55.86739429,67.32752537,84.71546207,98.15416648,99.29241225,72.42788138,49.88968964,64.34290845,68.10302392,94.99897003,50.62606121,79.23003457,71.5269928,65.34292253,69.13067779,84.47445648,42.70708719,55.85743267,110.7244168,85.03845059
2006,8,,,57.55040782,58.97200935,66.88137542,82.94756748,55.00618747,58.76610947,55.39015509,73.73123361,47.26743365,59.31984474,69.40856752,59.80985077,78.56058226,52.17372767,47.43334174,64.38674927,81.28207189,101.6216166,70.92254639,56.42518346,75.90216199,71.5150949,36.35945227,59.3136178,90.73189261,73.08830451
2006,9,,,59.28236474,58.73063581,40.89327396,101.0406623,59.16386799,98.5401001,47.85402525,75.62177806,58.60936452,93.78133334,61.32929671,41.71182062,50.13098694,67.13686049,62.36271676,70.37747192,66.4952795,95.02355547,74.19085693,55.46763385,94.98159303,61.75134643,71.51866428,24.8763386,83.77353011,35.39987576
2006,10,,,59.99031938,63.52266583,43.56473612,113.5249803,54.641426,56.6100502,79.5371474,60.58039607,102.5792541,54.06163367,66.62074715,37.20119851,46.69381127,64.07449982,63.68657774,140.8083801,60.65821055,128.98967,81.35377502,63.41450875,68.01689955,55.62951083,74.12514591,70.7632217,86.27015453,39.09672043
2006,11,,,57.32027136,60.55496366,51.6624196,84.58386244,80.30290618,47.13332748,58.51061045,122.010584,45.52824124,71.95194214,49.7041959,85.04990131,87.93054945,71.03724548,65.47753172,108.0772629,63.47043893,102.0336997,75.6546936,59.76255546,91.79184501,49.59913099,43.89590322,59.04700638,71.60770537,51.20937572
2006,12,,,56.55809977,58.63036058,39.22259614,78.5081202,44.7512585,65.63742828,72.31385157,63.51341058,65.25806223,84.13798832,55.45197246,63.49550636,129.1672876,67.54638644,65.38770328,106.0581665,54.089048,58.93057473,76.45452118,61.34837052,80.55703802,51.03903886,67.67838676,64.14934971,80.71162487,34.39215019
2007,1,,,64.8678957,66.43311739,25.66197288,149.8407671,53.39283011,31.60078049,54.38305912,64.41418225,100.0644137,74.49567051,47.18147611,45.91791915,24.06889309,31.98430182,73.93374079,134.7916107,41.77365055,149.0618381,66.01924896,62.27234986,68.25110617,74.51002654,80.17083733,28.99723042,54.65678776,36.19042311
2007,2,,,54.50825035,57.08249388,37.19546429,91.71241099,69.19994039,49.9949913,54.75592597,44.99495795,110.7916511,47.32786165,67.2838931,71.26275689,23.77799778,52.37931408,71.73804723,66.33508301,60.5760012,106.7869475,74.44132233,53.39678817,50.54887696,50.86002527,64.65912111,39.75543733,74.65096758,40.19172423
2007,3,,,63.70966623,64.67894112,28.17454107,86.28601447,74.08420311,62.84269714,70.76415199,59.22187438,69.7836973,100.4476569,65.00856172,50.2120911,82.04660224,69.38379004,79.44527873,79.73516083,54.28254454,83.08111435,73.77008057,63.31643107,39.88483942,72.52986574,70.07432251,60.24590986,78.02769869,32.91698237
2007,4,,,59.93625648,63.52319794,28.87294788,105.5030259,52.7989035,69.27674103,57.23225915,60.06935578,79.72940409,69.16750924,62.10172339,72.65432632,72.12497901,63.66464792,75.66391729,78.80786896,39.7435476,154.736519,74.17844391,57.20124836,56.02066696,59.84139351,68.33133951,41.06160056,76.89896724,8.508974751
2007,5,,,55.92864233,55.23885051,37.89541626,97.57683211,70.11592789,48.2954216,45.54959046,46.42249209,110.5976319,28.43398527,65.94273671,35.18941484,68.25576234,49.49992566,68.54158609,69.24032593,27.21336114,87.80557254,63.01616287,52.06108799,52.00436747,71.13732015,47.7915243,37.01333131,74.38268742,85.21693043
2007,6,,,56.71075608,57.126019,32.2055192,84.20055188,51.59319006,41.45505142,63.31108322,47.30899756,74.18858888,45.65317418,73.27382451,27.73945954,91.65542464,74.48583619,66.45258529,74.09075165,52.39398271,86.86298588,70.7771225,55.63380201,47.32553196,68.75923281,77.0894637,44.43644407,62.53455497,89.33470867
2007,7,,,48.95131136,54.42295599,27.20906147,55.86046634,50.65945079,43.8836937,98.98912175,56.29745368,48.65172769,37.95064849,72.05192824,35.04796481,50.46436009,59.82310908,86.40651981,37.30658722,44.42621881,84.86002762,54.16145325,55.85976813,30.46880283,44.78275066,136.7205776,58.83501566,69.0162486,44.02552328
2007,8,,,76.55198416,73.68723178,80.25346691,181.6736056,60.7907649,79.36716461,58.19963141,65.3536316,151.1452994,117.5662955,85.66967947,47.82679821,48.97549572,58.47851576,95.72273776,80.59307098,43.61580264,39.61501729,85.71142578,72.75214817,60.00445467,90.00729662,56.7362403,50.13804935,87.47700651,93.70981699
2007,9,,,99.12844866,93.05789178,75.56383572,127.358946,75.69238265,105.4313965,78.92631095,90.18281706,267.5460895,186.6208518,89.88684807,58.06872526,90.99793926,80.54474339,86.13844436,79.57582092,69.8787988,61.48648346,128.6721191,90.30764579,128.6735353,109.8926555,90.57120336,59.03321823,71.29582171,69.62111657
2007,10,,,79.20857557,78.27477545,81.7391446,81.97171374,72.282907,57.52710724,77.15950648,95.28344035,147.1582011,141.7201668,82.38633019,72.57213723,115.704742,38.65604126,90.18750604,57.74413681,46.82364527,85.83960904,90.02992249,77.82984708,82.11963906,90.64007585,92.54259734,55.08271211,53.73406929,66.78520081
2007,11,,,83.92324064,80.84675417,87.97126383,111.0057916,82.84082306,36.36529922,78.51225289,79.2919691,113.9740666,88.4424617,88.76863919,56.17607769,166.4273601,77.55107252,85.02317106,91.98862457,55.93810029,57.53176324,88.38692474,82.66311045,134.3202605,106.5661652,108.4284754,46.67106496,55.8435759,67.22287372
2007,12,,,94.41609057,95.26566594,97.61189849,189.9762723,97.91312508,106.2359238,97.00265844,86.42351878,120.6578802,116.0400534,103.0773789,61.80947933,145.3551704,65.2363583,93.62017653,140.6244507,48.03105447,125.6462923,87.30826569,94.22109084,91.71972844,116.9908972,93.8269296,84.05054526,62.28190093,90.05629583
2008,1,,,134.2516062,132.6488693,141.8565549,224.3992164,112.4867681,97.10041046,117.0990415,111.4354591,224.4404664,186.5390985,94.81130931,126.7785749,100.735183,102.7479178,127.6942294,135.0809937,99.93055515,124.26589,101.7124634,129.9083525,139.5479005,177.0422066,142.8052425,82.04292545,105.3682529,107.6443831
2008,2,,,101.7432008,102.3879737,118.6484649,175.4080028,132.2068911,70.39091492,105.2319114,76.69280858,144.977137,127.3486535,95.01790772,89.3504401,56.11519561,99.82234705,107.1362064,95.59580994,85.31090719,143.6300746,106.2049103,98.79450743,132.7440348,108.3147367,157.7542678,54.38575826,89.46371941,49.85234542
2008,3,,,117.0449628,124.5830524,115.1673369,151.2963631,104.6199111,90.96749878,166.6333331,89.54655657,191.3272224,91.62520594,104.949238,175.1922806,141.2767209,99.05816221,152.7858513,87.94452667,62.3904686,145.3533149,81.70159912,126.1209909,217.7699726,114.4745761,174.0117215,135.9465055,79.30984464,49.72802182
2008,4,,,91.7245322,97.90259176,88.42574356,123.3202773,102.5618271,83.54506683,124.6476154,101.7246273,120.201204,78.17948455,82.04873157,124.7766602,132.3039777,72.35314013,105.1492096,74.09506226,75.82365579,145.4422066,93.162323,95.59899117,115.2067193,98.19769865,145.5144919,91.60267924,93.68800825,63.56647757
2008,5,,,77.38945423,79.93367973,140.9751911,76.7779137,82.21618776,72.03248596,89.05328395,81.90648628,73.11942262,53.69578469,73.77247371,94.38440488,105.5644814,67.74436283,93.16585447,89.21492767,49.9139873,111.4049992,80.3693924,82.58747121,120.2624756,88.67343413,100.6835843,67.59962873,72.10124196,51.38188785
2008,6,,,87.99179228,94.07442579,102.8625322,82.63455779,76.64591498,74.69186401,110.603719,90.22051615,108.1952882,114.4253694,86.73100689,162.8737093,70.00994668,73.3658702,96.67921526,125.8710938,63.66037861,103.0274984,85.597435,97.38712944,134.1222228,89.13688333,157.0119332,62.94436205,77.45795076,71.72769486
2008,7,,,93.74874839,102.781049,113.392698,58.23662051,70.88189942,80.54885101,150.4617886,89.75976265,87.52263721,85.72581955,105.6882192,193.6118129,168.32971,61.35955541,102.4977189,126.503624,67.92425416,25.98754268,85.85951996,112.7774174,123.123961,115.1027243,152.1179238,126.0443442,93.69370378,63.07758085
2008,8,,,90.00493885,97.90294235,134.681548,109.4386754,100.2048705,79.38323212,175.4568095,76.29718045,107.7161781,86.25925002,94.64826385,92.26747003,99.86144432,58.86369398,106.1754515,110.4811401,96.76794609,85.45172697,82.76660156,107.4331849,125.4557142,81.16307827,205.6284567,128.4167412,95.08484613,65.43401456
2008,9,,,167.6061191,169.3125321,206.1180109,261.7321337,184.167507,130.9263763,199.7510182,128.0440565,206.8439708,155.911751,116.0831155,124.1117008,165.0789475,97.26407405,144.1151245,261.6299133,162.1355126,120.6571256,103.4453049,178.1285111,185.3356391,238.1718742,298.387002,103.9330504,105.7871318,86.68493041
2008,10,,,204.7511396,204.0272642,290.9918181,303.3007802,360.2956432,208.5530853,182.2726129,173.0728156,272.4897559,256.0717838,157.6396961,235.1855889,158.0617765,133.048273,238.9354118,209.3003845,145.6365333,199.234956,157.0872192,205.194954,251.486341,241.7722778,187.5682409,150.5302522,123.2354429,149.6317535
2008,11,,,143.2384943,145.191809,186.3618294,201.2301998,267.1357609,125.793396,168.9155674,114.3590755,170.8103949,188.7566897,111.9188064,146.6291464,168.9607312,86.02643733,131.7455845,207.4794617,136.9031954,111.7271119,119.227005,152.0564828,201.9815712,162.713384,194.2370385,126.0783957,102.7213056,112.3501158
2008,12,,,146.3446083,150.9854518,185.8547972,320.6887333,268.9860478,128.5346832,185.1522252,107.2544172,217.3597677,192.4884437,110.6515089,136.1601064,164.8624245,74.72348333,147.1011948,165.294754,177.261845,143.1658059,105.3665924,152.8255709,111.9768752,157.828677,232.7663926,125.1415112,91.78415833,105.6292262
2009,1,,,146.6157937,147.0238121,101.0572362,123.7625874,250.742997,84.69184113,186.9793049,118.5895436,216.7999363,174.7227435,111.6688789,105.8154362,185.6185345,123.0010477,128.4532612,201.6344604,175.2397617,121.8900068,96.91898346,151.5483146,158.6422181,184.8178304,223.546869,133.947781,87.76860225,126.5903406
2009,2,,,149.5690417,146.0029304,196.2843198,240.2148556,193.6695706,110.9531479,143.2927535,114.1340402,163.9576831,121.9993255,125.9236703,135.7649503,133.0495856,122.5093843,170.7895242,157.9299164,230.8985084,57.71405303,112.2980194,153.4900899,153.1646431,202.5479667,170.9781411,102.8741879,100.4463807,185.5708293
2009,3,,,132.7665932,136.317901,118.3162213,206.9262751,166.987504,114.1670532,157.9788222,134.573584,125.6445591,144.333109,108.0834214,155.9705331,114.3750172,122.7637134,128.1245848,120.7048035,158.5240592,94.72406655,116.3549271,134.3536553,141.8159438,167.9912194,184.4957667,116.0514077,90.01631274,95.41922196
2009,4,,,104.2060966,106.7701953,90.13869282,142.1278479,136.4624412,50.65618134,120.8972543,119.9292576,126.0774497,120.310985,78.86553134,131.5910636,163.4672559,108.5485789,121.0609351,111.4927673,130.2501736,92.35388578,102.2528305,108.235967,147.2951419,107.927248,152.9133236,81.10388061,89.54349872,63.58184541
2009,5,,,103.7728491,100.593403,130.0363911,163.9434275,120.5772352,77.39147186,78.00456134,125.8731184,117.1136841,112.8020287,79.9528888,114.3160784,51.08924938,131.964981,118.7132876,143.117218,105.5098121,45.95503534,107.3290329,104.0814159,148.2398017,125.9446213,91.1647079,57.25819516,72.10924981,57.85117926
2009,6,,,109.3151689,116.0628388,75.50700004,125.3882247,91.76108622,58.10758591,177.2631592,117.1488164,111.8803206,136.3208325,74.1310308,98.40060859,177.6802434,73.35578712,120.9763898,174.2291107,84.0920854,122.2441324,112.4206314,121.1415715,157.728827,112.4726351,131.5288105,179.8466198,85.25739414,58.05732565
2009,7,,,101.2497524,107.7779824,78.22362963,158.0436095,91.27556587,77.48791504,135.1935831,119.1014374,108.008304,79.35401615,76.37375178,141.0674899,103.7754277,97.11950461,135.7227781,206.6637115,109.1728402,95.61376388,87.37086487,115.6060648,113.3862457,104.3551071,103.9319156,134.7848897,97.57139792,35.30370943
2009,8,,,98.28560594,99.69095672,125.6479829,97.7908164,96.65852382,40.3980217,121.6079642,86.06541329,98.04608853,122.8791616,73.53486491,103.879559,54.99681329,57.65992272,146.3604129,103.1876831,120.7667747,94.16582699,74.07118988,106.8268868,95.39430783,111.1743394,92.43109317,121.9350516,71.73111799,41.52625984
2009,9,,,100.055654,107.1459614,79.19646109,109.6539646,93.41319476,62.91405106,197.1069846,92.95124729,118.8825641,59.58785113,81.53310401,87.38876593,158.409683,117.374534,122.6594456,128.3226318,137.890504,32.38641499,96.64641571,116.2781892,111.0358246,99.00963606,160.9516451,190.3161026,75.82399267,77.92684883
2009,10,,,86.36086854,87.37379431,78.03509649,49.11080647,110.3906582,49.8794136,113.875636,95.41634878,124.0478245,84.36804969,87.78785571,85.99908333,77.03209238,88.23627382,111.3754659,115.0917892,99.42398482,67.62959747,100.106514,93.1195506,142.2283846,86.24175958,75.79626366,121.2544527,65.80657012,85.38106902
2009,11,,,99.52975886,97.99528154,99.87322925,82.64693379,127.5926926,63.37464905,112.0553518,89.70027095,213.2901088,106.5705796,114.8417524,68.55942138,153.3488656,113.5038283,115.3342923,150.372818,104.4862767,109.0628055,89.14588165,103.8128507,132.3121052,99.77926919,68.89027097,123.0599435,70.19594536,60.35711282
2009,12,,,98.78529631,97.75739082,96.43460506,77.75520885,102.3080776,70.59165955,101.7013845,111.2702118,140.3594552,76.33285647,139.5095466,78.48649558,152.2718849,99.86463256,127.8830789,152.253479,117.3168043,130.1064637,92.33070374,103.2811545,171.2540042,108.3960871,74.85823135,103.5806473,85.08738374,57.13856179
2010,1,,,112.9538376,111.8208611,86.40165499,165.1578232,118.8346851,82.81594849,121.22861,122.9555695,147.0803791,105.5710843,129.4911343,77.45385071,121.4172504,104.5281781,109.648958,170.9788513,107.2678407,93.92060348,111.1425705,114.5420472,209.1473263,136.8638568,95.78208426,119.1620388,81.35311636,102.57677
2010,2,,,111.3145312,114.0013483,104.7798737,196.0114825,97.12269747,42.11356735,115.8537875,98.91609084,171.1174838,121.4370072,138.1671738,129.568995,178.0311589,106.4796628,105.1389975,142.2926178,111.4426727,146.2115341,136.9974518,111.9688696,163.1825231,116.7215571,103.444367,106.0494584,78.348378,42.24798456
2010,3,,,106.7409461,107.6948882,113.4223299,105.3700668,141.9658401,62.82676315,135.3521601,67.44199953,169.5692167,116.4701969,111.7549398,96.48685458,161.8074792,98.56237044,83.85101039,114.6579208,88.35391148,67.20615634,99.08506012,110.3196353,208.9407233,124.6875089,90.39569948,143.9223773,68.50535566,41.27140435
2010,4,,,103.3961008,98.98120819,92.62320648,55.74076535,103.8563255,67.31848145,83.71610446,76.369786,152.0073606,153.8355469,146.23957,94.16804566,196.0666118,110.8378167,113.8358897,138.2570648,91.95321916,71.59264677,98.70111847,104.5216371,214.0236659,123.7022049,46.7454309,95.04216108,74.82032805,86.82881806
2010,5,,,147.4630783,141.9622558,279.4252734,110.4771926,143.3607117,106.6611633,139.6748094,121.7935794,368.2284461,156.3809576,135.7891747,113.867944,139.1487807,114.9494917,182.9992675,147.4567108,181.5372887,162.106759,149.9833374,154.8429903,238.265501,147.7632571,156.548618,106.9251537,118.1579874,115.2109445
2010,6,,,133.459492,132.8157239,223.9513097,52.25696751,139.3820539,106.6793747,149.0732343,75.38330274,135.4588666,143.1194668,143.7638185,151.3790616,141.4836784,160.7903983,201.5580015,152.005661,132.0923714,123.8999716,142.4819946,144.9015119,242.656893,129.7321983,130.0135016,138.4905103,99.85671746,45.00507585
2010,7,,,140.93873,133.6298462,184.5775508,70.36706175,153.9352138,86.59661102,115.8540959,62.95113925,187.1167962,193.895432,106.0097737,100.3703305,170.5983044,144.4677598,140.1892836,119.2075424,118.1367228,123.3189635,105.1708832,136.5478619,237.9694289,196.9472469,70.8156741,127.5013123,104.8464333,81.62571676
